Number	Token	Language	Named Entity	POS	Universal Dependency	Sentence
6807	your	Eng	O/ORG	DET	DET	s278
6808	voice	Eng	O/ORG	NOUN	PROPN	s278
6809	,	Eng	O	.	PUNCT	s278
6810	Pablo	Spn	PERSON/PERS	NOUN	PROPN	s278
6811	.	Spn	O	.	PUNCT	s278
6812	Necesito	Spn	O	VERB	VERB	s279
6813	tu	Spn	O	DET	DET	s279
6814	mirada	Spn	O	NOUN	NOUN	s279
6815	pícara	Spn	O	ADJ	ADJ	s279
6816	,	Spn	O	.	PUNCT	s279
6817	cómplice	Spn	O	ADJ	ADJ	s279
6818	.	Spn	O	.	PUNCT	s279
6819	Without	Eng	O/ORG	ADP	ADP	s280
6820	you	Eng	O	PRON	PRON	s280
6821	here	Eng	O	ADV	ADV	s280
6822	,	Eng	O	.	PUNCT	s280
6823	these	Eng	O	DET	DET	s280
6824	tales	Eng	O	NOUN	NOUN	s280
6825	of	Eng	O	ADP	ADP	s280
6826	Buenos	Spn	LOCATION/LUG	NOUN	PROPN	s280
6827	Aires	Spn	LOCATION/LUG	NOUN	PROPN	s280
6828	tumble	Eng	O	VERB	VERB	s280
6829	into	Eng	O	ADP	ADP	s280
6830	a	Eng	O	DET	DET	s280
6831	void	Eng	O	NOUN	NOUN	s280
6832	;	Eng	O	.	PUNCT	s280
6833	my	Eng	O	DET	DET	s280
6834	eye	Eng	O	NOUN	NOUN	s280
6835	doubts	Eng	O	VERB	VERB	s280
6836	what	Eng	O	DET	DET	s280
6837	it	Eng	O	PRON	PRON	s280
6838	sees	Eng	O	VERB	VERB	s280
6839	,	Eng	O	.	PUNCT	s280
6840	mi	Spn	O	DET	DET	s280
6841	oído	Spn	O	NOUN	NOUN	s280
6842	inverna	Spn	O	ADJ	ADJ	s280
6843	,	Spn	O	.	PUNCT	s280
6844	inventa.	Spn	O/ORG	VERB	VERB	s280
6845	Necesito	Spn	O/ORG	VERB	AUX	s290
6846	,	Spn	O	.	PUNCT	s290
6847	entonces	Spn	O	ADV	ADV	s290
6848	,	Spn	O	.	PUNCT	s290
6849	recrear	Spn	O	VERB	VERB	s290
6850	tu	Spn	O	DET	DET	s290
6851	presencia	Spn	O	NOUN	NOUN	s290
6852	,	Spn	O	.	PUNCT	s290
6853	tu	Spn	O	DET	DET	s290
6854	sardónica	Spn	O	ADJ	ADJ	s290
6855	risa	Spn	O	NOUN	NOUN	s290
6856	,	Spn	O	.	PUNCT	s290
6857	tus	Spn	O	DET	DET	s290
6858	líquidos	Spn	O	ADJ	ADJ	s290
6859	ojos	Spn	O	NOUN	NOUN	s290
6860	huge	Eng	O	ADJ	ADJ	s290
6861	,	Eng	O	.	PUNCT	s290
6862	gorgeous	Eng	O	ADJ	ADJ	s290
6863	,	Eng	O	.	PUNCT	s290
6864	morbosos	Spn	O	ADJ	ADJ	s290
6865	.	Spn	O	.	PUNCT	s290
6866	Sobre	Spn	O	ADP	ADP	s291
6867	todo	Spn	O	ADV	ADV	s291
6868	,	Spn	O	.	PUNCT	s291
6869	tu	Spn	O	DET	DET	s291
6870	sarcasmo	Spn	O	NOUN	NOUN	s291
6871	castizo	Spn	O	ADJ	ADJ	s291
6872	,	Spn	O	.	PUNCT	s291
6873	tu	Spn	O	DET	DET	s291
6874	expresión	Spn	O	NOUN	NOUN	s291
6875	atónita	Spn	O	ADJ	ADJ	s291
6876	,	Spn	O	.	PUNCT	s291
6877	like	Eng	O	ADP	ADP	s291
6878	mine	Eng	O	NOUN	NOUN	s291
6879	,	Eng	O	.	PUNCT	s291
6880	ante	Spn	O	ADP	ADP	s291
6881	estos	Spn	O	DET	DET	s291
6882	bizarre	Eng	O	ADJ	ADJ	s291
6883	giros	Spn	O	NOUN	NOUN	s291
6884	linguísticos	Spn	O	ADJ	ADJ	s291
6885	argentinos	Spn	O	ADJ	ADJ	s291
6886	:	Spn	O	.	PUNCT	s291
6887	rubro(categoría)	Spn	O	X	X	s291
6888	,	Spn	O	.	PUNCT	s291
6889	(	Spn	O	.	PUNCT	s291
6890	twists	Eng	O	NOUN	NOUN	s291
6891	of	Eng	O	PRT	PART	s291
6892	fate	Eng	O	NOUN	NOUN	s291
6893	,	Eng	O	.	PUNCT	s291
6894	ups	Eng	O	NOUN	NOUN	s291
6895	and	Eng	O	CONJ	CCONJ	s291
6896	downs	Eng	O	NOUN	NOUN	s291
6897	)	Eng	O	.	PUNCT	s291
6898	contenedor(este	Spn	O	X	X	s291
6899	es	Spn	O	VERB	VERB	s291
6900	el	Spn	O	PRON	PRON	s291
6901	que	Spn	O	CONJ	SCONJ	s291
6902	MAS	Spn	O	ADV	ADV	s291
6903	me	Spn	O	PRON	PRON	s291
6904	MATA	Spn	O	VERB	VERB	s291
6905	,	Spn	O	.	PUNCT	s291
6906	only	Eng	O	ADV	ADV	s291
6907	here	Eng	O	ADV	ADV	s291
6908	—	Eng	O	.	PUNCT	s291
6909	e	Spn	O	X	X	s291
6910	in	Eng	O	ADP	ADP	s291
6911	Argentina	Spn	LOCATION/LUG	NOUN	PROPN	s291
6912	y	Spn	O	CONJ	CCONJ	s291
6913	basado	Spn	O	ADJ	ADJ	s291
6914	en	Spn	O	ADP	ADP	s291
6915	el	Spn	O	DET	DET	s291
6916	psicoanálisis	Spn	O	NOUN	NOUN	s291
6917	,	Spn	O	.	PUNCT	s291
6918	obvio	Spn	O	ADJ	ADJ	s291
6919	—	Spn	O	.	PUNCT	s291
6920	o	Spn	O	X	X	s291
6921	shamarse	Spn	O	X	X	s291
6922	una	Spn	O	DET	DET	s291
6923	QUOTE-SYMBOL	Spn	O	.	PUNCT	s291
6924	supportive	Eng	O	ADJ	ADJ	s291
6925	relationship	Eng	O	NOUN	NOUN	s291
6926	QUOTE-SYMBOL	Eng	O	.	PUNCT	s291
6927	a	Eng	O	DET	DET	s291
6928	CONTAINER	Eng	O/ORG	NOUN	PROPN	s291
6929	,	Eng	O	.	PUNCT	s291
6930	a	Eng	O	DET	DET	s291
6931	space	Eng	O	NOUN	NOUN	s291
6932	,	Eng	O	.	PUNCT	s291
6933	a	Eng	O	DET	DET	s291
6934	place	Eng	O	NOUN	NOUN	s291
6935	that	Eng	O	ADP	ADP	s291
6936	holds	Eng	O	VERB	VERB	s291
6937	you	Eng	O	PRON	PRON	s291
6938	in	Eng	O	ADP	ADP	s291
6939	,	Eng	O	.	PUNCT	s291
6940	keeps	Eng	O	VERB	VERB	s291
6941	you	Eng	O	PRON	PRON	s291
6942	in	Eng	O	ADP	ADP	s291
6943	check	Eng	O	NOUN	NOUN	s291
6944	:	Eng	O	.	PUNCT	s291
6945	this	Eng	O	PRON	PRON	s291
6946	is	Eng	O	VERB	VERB	s291
6947	SOOOO	Eng	O/ORG	PRT	PART	s291
6948	telling	Eng	O	ADJ	ADJ	s291
6949	!	Eng	O	.	PUNCT	s291
6950	!	Eng	O	.	PUNCT	s291
6951	)	Eng	O	.	PUNCT	s291
6952	,	Eng	O	.	PUNCT	s291
6953	no	Spn	O	ADV	ADV	s291
6954	asumido(in	Spn	O	X	X	s291
6955	the	Eng	O	DET	DET	s291
6956	closet	Eng	O	NOUN	NOUN	s291
6957	)	Eng	O	.	PUNCT	s291
6958	,	Eng	O	.	PUNCT	s291
6959	placard(armario	Spn	O	X	X	s291
6960	)	Spn	O	.	PUNCT	s291
6961	.	Spn	O	.	PUNCT	s291
6962	Not	Eng	O	ADV	ADV	s292
6963	to	Eng	O	PRT	PART	s292
6964	mention	Eng	O	VERB	VERB	s292
6965	el	Spn	O	DET	DET	s292
6966	acento	Spn	O	NOUN	NOUN	s292
6967	:	Spn	O	.	PUNCT	s292
6968	este	Spn	O	DET	DET	s292
6969	chillón	Spn	O	ADJ	ADJ	s292
6970	,	Spn	O	.	PUNCT	s292
6971	fallingdown	Eng	O	X	X	s292
6972	,	Eng	O	.	PUNCT	s292
6973	wannabe	Eng	O	ADJ	ADJ	s292
6974	Italian	Eng	O/PERS	ADJ	ADJ	s292
6975	tono	Spn	O	NOUN	NOUN	s292
6976	siempre	Spn	O	ADV	ADV	s292
6977	quejumbroso	Spn	O	ADJ	ADJ	s292
6978	,	Spn	O	.	PUNCT	s292
6979	siempre	Spn	O	ADV	ADV	s292
6980	al	Spn	O	ADP	ADP	s292
6981	borde	Spn	O	NOUN	NOUN	s292
6982	del	Spn	O	ADP	ADP	s292
6983	derrumbe	Spn	O	NOUN	NOUN	s292
6984	total	Eng	O	ADJ	ADJ	s292
6985	.	Eng	O	.	PUNCT	s292
6986	Los	Spn	O	DET	DET	s293
6987	sonidos	Spn	O	NOUN	NOUN	s293
6988	,	Spn	O	.	PUNCT	s293
6989	those	Eng	O	DET	DET	s293
6990	annoyingly	Eng	O	ADV	ADV	s293
6991	open	Eng	O	ADJ	ADJ	s293
6992	vowels	Eng	O	NOUN	NOUN	s293
6993	,	Eng	O	.	PUNCT	s293
6994	stretched	Eng	O	VERB	VERB	s293
6995	till	Eng	O	X	X	s293
6996	kingdom	Eng	O	NOUN	NOUN	s293
6997	come	Eng	O	NOUN	NOUN	s293
6998	,	Eng	O	.	PUNCT	s293
6999	those	Eng	O	DET	DET	s293
7000	QUOTE-SYMBOL	Eng	O	.	PUNCT	s293
7001	ll	Eng	O	X	X	s293
7002	QUOTE-SYMBOL	Eng	O	.	PUNCT	s293
7003	that	Eng	O/ORG	ADP	ADP	s293
7004	aren’t	Eng	O/ORG	VERB	VERB	s293
7005	even	Eng	O/ORG	ADV	ADV	s293
7006	the	Eng	O/ORG	DET	DET	s293
7007	QUOTE-SYMBOL	Eng	O	.	PUNCT	s293
7008	zh	Eng	O	X	X	s293
7009	QUOTE-SYMBOL	Eng	O	.	PUNCT	s293
7010	we	Eng	O	PRON	PRON	s293
7011	are	Eng	O	VERB	AUX	s293
7012	told	Eng	O	VERB	VERB	s293
7013	about	Eng	O	ADP	ADP	s293
7014	,	Eng	O	.	PUNCT	s293
7015	the	Eng	O	DET	DET	s293
7016	ones	Eng	O	NOUN	NOUN	s293
7017	I	Eng	O/ORG	PRON	PRON	s293
7018	teach	Eng	O/ORG	VERB	VERB	s293
7019	my	Eng	O/ORG	DET	DET	s293
7020	students	Eng	O/ORG	NOUN	PROPN	s293
7021	about	Eng	O/ORG	ADP	ADP	s293
7022	,	Eng	O	.	PUNCT	s293
7023	sino	Spn	O	CONJ	CCONJ	s293
7024	ahora	Spn	O	ADV	ADV	s293
7025	,	Spn	O	.	PUNCT	s293
7026	y	Spn	O	CONJ	CCONJ	s293
7027	especialmente	Spn	O	ADV	ADV	s293
7028	entre	Spn	O	ADP	ADP	s293
7029	los	Spn	O	DET	DET	s293
7030	middle	Eng	O	ADJ	ADJ	s293
7031	and	Eng	O	CONJ	CCONJ	s293
7032	upper	Eng	O	ADJ	ADJ	s293
7033	classes	Eng	O	NOUN	NOUN	s293
7034	(	Eng	O	.	PUNCT	s293
7035	o	Spn	O	PRT	PART	s293
7036	sea	Spn	O	PRT	PART	s293
7037	,	Spn	O	.	PUNCT	s293
7038	el	Spn	O	DET	DET	s293
7039	norte	Spn	O	NOUN	NOUN	s293
7040	de	Spn	O	ADP	ADP	s293
7041	la	Spn	O	DET	DET	s293
7042	ciudad)	Spn	O	X	X	s293
7043	—	Spn	O	.	PUNCT	s293
7044	)	Spn	O	.	PUNCT	s293
7045	chetos	Spn	O	X	X	s293
7046	,	Spn	O	.	PUNCT	s293
7047	es	Spn	O	VERB	VERB	s293
7048	decir	Spn	O	VERB	VERB	s293
7049	—	Spn	O	.	PUNCT	s293
7050	r	Eng	O	X	X	s293
7051	on	Eng	O	ADP	ADP	s293
7052	QUOTE-SYMBOL	Eng	O	.	PUNCT	s293
7053	sh	Eng	O	X	X	s293
7054	!	Eng	O	.	PUNCT	s293
7055	QUOTE-SYMBOL	Eng	O	.	PUNCT	s293
7056	Unvoiced	Eng	O	ADJ	ADJ	s294
7057	alveolar-palatal	Eng	O	ADJ	ADJ	s294
7058	sibilante	Spn	O	NOUN	NOUN	s294
7059	!	Spn	O	.	PUNCT	s294
7060	Shit	Eng	O/PERS	PRT	PART	s295
7061	!	Eng	O	.	PUNCT	s295
7062	Coño	Spn	O	PRT	PART	s296
7063	!	Spn	O	.	PUNCT	s296
7064	So	Eng	O	PRT	PART	s297
7065	anygüey	Eng	O	X	X	s297
7066	,	Eng	O	.	PUNCT	s297
7067	Pablo	Spn	PERSON/PERS	NOUN	PROPN	s297
7068	,	Spn	O	.	PUNCT	s297
7069	te	Spn	O	PRON	PRON	s297
7070	acordáh	Spn	O	VERB	VERB	s297
7071	cuando	Spn	O	ADP	ADP	s297
7072	viajábamos	Spn	O	VERB	VERB	s297
7073	,	Spn	O	.	PUNCT	s297
7074	en	Spn	O	ADP	ADP	s297
7075	un	Spn	O	DET	DET	s297
7076	remísBlue	Eng	O	X	X	s297
7077	Way(the	Eng	O	X	X	s297
7078	favorite	Eng	O	ADJ	ADJ	s297
7079	company	Eng	O	NOUN	NOUN	s297
7080	de	Spn	O	ADP	ADP	s297
7081	la	Spn	O	DET	DET	s297
7082	Doctora	Spn	O/PERS	NOUN	PROPN	s297
7083	Susana	Spn	PERSON/PERS	NOUN	PROPN	s297
7084	Lustig	Eng	PERSON/PERS	NOUN	PROPN	s297
7085	de	Spn	PERSON/O	ADP	ADP	s297
7086	Ferrer	Spn	PERSON/PERS	NOUN	PROPN	s297
7087	,	Spn	O	.	PUNCT	s297
7088	our	Eng	O	DET	DET	s297
7089	landlady	Eng	O	NOUN	NOUN	s297
7090	)	Eng	O	.	PUNCT	s297
7091	,	Eng	O	.	PUNCT	s297
7092	all	Eng	O	ADV	ADV	s297
7093	the	Eng	O	DET	DET	s297
7094	way	Eng	O	NOUN	NOUN	s297
7095	out	Eng	O	ADP	ADP	s297
7096	there	Eng	O	ADV	ADV	s297
7097	,	Eng	O	.	PUNCT	s297
7098	down	Eng	O	ADP	ADP	s297
7099	there	Eng	O	ADV	ADV	s297
7100	,	Eng	O	.	PUNCT	s297
7101	I	Eng	O/ORG	PRON	PRON	s297
7102	should	Eng	O/ORG	VERB	AUX	s297
7103	say	Eng	O/ORG	VERB	VERB	s297
7104	,	Eng	O	.	PUNCT	s297
7105	way	Eng	O	ADV	ADV	s297
7106	down	Eng	O	ADP	ADP	s297
7107	south	Eng	O	ADJ	ADJ	s297
7108	al	Spn	O	ADP	ADP	s297
7109	barrio	Spn	O	NOUN	NOUN	s297
7110	de	Spn	O	ADP	ADP	s297
7111	Nueva	Spn	O/LUG	NOUN	PROPN	s297
7112	Pompeya	Spn	O/LUG	NOUN	PROPN	s297
7113	?	Spn	O	.	PUNCT	s297
7114	Yo	Spn	O	PRON	PRON	s298
7115	estaba	Spn	O	VERB	VERB	s298
7116	very	Eng	O	ADV	ADV	s298
7117	excited	Eng	O	ADJ	ADJ	s298
7118	,	Eng	O	.	PUNCT	s298
7119	porque	Spn	O	ADP	ADP	s298
7120	este	Spn	O	DET	DET	s298
7121	boliche	Spn	O	NOUN	NOUN	s298
7122	we	Eng	O	PRON	PRON	s298
7123	were	Eng	O	VERB	AUX	s298
7124	headed	Eng	O	VERB	VERB	s298
7125	to	Eng	O	ADP	ADP	s298
7126	had	Eng	O	VERB	AUX	s298
7127	earned	Eng	O	VERB	VERB	s298
7128	the	Eng	O	DET	DET	s298
7129	seal	Eng	O	NOUN	NOUN	s298
7130	of	Eng	O	ADP	ADP	s298
7131	approval	Eng	O	NOUN	NOUN	s298
7132	de	Spn	O	ADP	ADP	s298
7133	la	Spn	O	DET	DET	s298
7134	máxima	Spn	O	ADJ	ADJ	s298
7135	argentinófila	Spn	O/ORG	NOUN	PROPN	s298
7136	that	Eng	O/ORG	ADP	ADP	s298
7137	I	Eng	O/ORG	PRON	PRON	s298
7138	know	Eng	O/ORG	VERB	VERB	s298
7139	,	Eng	O	.	PUNCT	s298
7140	la	Spn	O	DET	DET	s298
7141	Yugo	Spn	O/ORG	NOUN	PROPN	s298
7142	(	Spn	O	.	PUNCT	s298
7143	aka	Spn	O/ORG	PRT	PART	s298
7144	Ksenija	Spn	O/ORG	NOUN	PROPN	s298
7145	)	Spn	O	.	PUNCT	s298
7146	.	Spn	O	.	PUNCT	s298
7147	.	Spn	O	.	PUNCT	s298
7148	.	Spn	O	.	PUNCT	s298
7149	or	Eng	O	CONJ	CCONJ	s298
7150	at	Eng	O	ADP	ADP	s298
7151	least	Eng	O	ADV	ADV	s298
7152	I	Eng	O/ORG	PRON	PRON	s298
7153	thought	Eng	O/ORG	VERB	VERB	s298
7154	it	Eng	O/ORG	PRON	PRON	s298
7155	had	Eng	O/ORG	VERB	VERB	s298
7156	.	Eng	O	.	PUNCT	s298
7157	Little	Eng	O/ORG	ADV	ADV	s299
7158	did	Eng	O/ORG	VERB	AUX	s299
7159	I	Eng	O/ORG	PRON	PRON	s299
7160	know	Eng	O/ORG	VERB	VERB	s299
7161	.	Eng	O	.	PUNCT	s299
7162	.	Eng	O	.	PUNCT	s299
7163	.	Eng	O	.	PUNCT	s299
7164	the	Eng	O	DET	DET	s299
7165	horror	Spn	O	NOUN	NOUN	s299
7166	,	Spn	O	.	PUNCT	s299
7167	the	Eng	O	DET	DET	s299
7168	horror	Spn	O	NOUN	NOUN	s299
7169	.	Spn	O	.	PUNCT	s299
7170	So	Eng	O	PRT	PART	s300
7171	,	Eng	O	.	PUNCT	s300
7172	remember	Eng	O	VERB	VERB	s300
7173	?	Eng	O	.	PUNCT	s300
7174	Allí	Spn	O	ADV	ADV	s301
7175	íbamos	Spn	O	VERB	VERB	s301
7176	tú	Spn	O	PRON	PRON	s301
7177	,	Spn	O	.	PUNCT	s301
7178	yo	Spn	O	PRON	PRON	s301
7179	y	Spn	O	CONJ	CCONJ	s301
7180	el	Spn	O	DET	DET	s301
7181	Juvenil	Spn	O/ORG	NOUN	PROPN	s301
7182	en	Spn	O	ADP	ADP	s301
7183	un	Spn	O	DET	DET	s301
7184	remís	Spn	O	NOUN	NOUN	s301
7185	y	Spn	O	CONJ	CCONJ	s301
7186	Pierre	Spn	PERSON/PERS	NOUN	PROPN	s301
7187	y	Spn	O	CONJ	CCONJ	s301
7188	Bahram	Eng	O/PERS	NOUN	PROPN	s301
7189	en	Spn	O	ADP	ADP	s301
7190	el	Spn	O	DET	DET	s301
7191	otro	Spn	O	ADV	ADV	s301
7192	.	Spn	O	.	PUNCT	s301
7193	Hay	Spn	O	VERB	VERB	s302
7194	que	Spn	O	PRT	PART	s302
7195	confesar	Spn	O	VERB	VERB	s302
7196	que	Spn	O	CONJ	SCONJ	s302
7197	our	Eng	O	DET	DET	s302
7198	driver	Eng	O	NOUN	NOUN	s302
7199	couldn’t	Eng	O	VERB	AUX	s302
7200	muster	Eng	O	VERB	VERB	s302
7201	up	Eng	O	PRT	PART	s302
7202	too	Eng	O	ADV	ADV	s302
7203	much	Eng	O	ADV	ADV	s302
7204	entusiasmo	Spn	O	NOUN	NOUN	s302
7205	for	Eng	O	ADP	ADP	s302
7206	QUOTE-SYMBOL	Eng	O	.	PUNCT	s302
7207	El	Spn	O	DET	DET	s302
7208	Chino	Spn	O/ORG	NOUN	PROPN	s302
7209	,	Spn	O	.	PUNCT	s302
7210	QUOTE-SYMBOL	Spn	O	.	PUNCT	s302
7211	much	Eng	O	ADV	ADV	s302
7212	as	Eng	O	ADP	ADP	s302
7213	we	Eng	O	PRON	PRON	s302
7214	insisted	Eng	O	VERB	VERB	s302
7215	que	Spn	O	CONJ	SCONJ	s302
7216	our	Eng	O	DET	DET	s302
7217	alterna-guidebook	Eng	O	NOUN	NOUN	s302
7218	(	Eng	O	.	PUNCT	s302
7219	el	Spn	O	DET	DET	s302
7220	trusty	Eng	O	ADJ	ADJ	s302
7221	QUOTE-SYMBOL	Eng	O	.	PUNCT	s302
7222	Wayne	Eng	PERSON/PERS	NOUN	PROPN	s302
7223	,	Eng	O	.	PUNCT	s302
7224	QUOTE-SYMBOL	Eng	O	.	PUNCT	s302
7225	aka	Spn	O	PRT	PART	s302
7226	Lonely	Eng	O/ORG	NOUN	PROPN	s302
7227	Planet	Eng	O/ORG	NOUN	PROPN	s302
7228	:	Eng	O	.	PUNCT	s302
7229	Buenos	Spn	LOCATION/O	NOUN	NOUN	s302
7230	Aires	Spn	LOCATION/OTROS	NOUN	PROPN	s302
7231	,	Spn	O	.	PUNCT	s302
7232	latest	Eng	O	ADJ	ADJ	s302
7233	edition	Eng	O	NOUN	NOUN	s302
7234	upgraded	Eng	O	ADJ	ADJ	s302
7235	and	Eng	O	CONJ	CCONJ	s302
7236	enlarged	Eng	O	ADJ	ADJ	s302
7237	and	Eng	O	CONJ	CCONJ	s302
7238	hipper	Eng	O	ADJ	ADJ	s302
7239	than	Eng	O	CONJ	CCONJ	s302
7240	ever	Eng	O	ADV	ADV	s302
7241	)	Eng	O	.	PUNCT	s302
7242	and	Eng	O	CONJ	CCONJ	s302
7243	various	Eng	O	ADJ	ADJ	s302
7244	trendy	Eng	O	ADJ	ADJ	s302
7245	revistas	Spn	O	NOUN	NOUN	s302
7246	swore	Eng	O	VERB	VERB	s302
7247	left	Eng	O	ADJ	ADJ	s302
7248	and	Eng	O	CONJ	CCONJ	s302
7249	right	Eng	O	ADJ	ADJ	s302
7250	que	Spn	O	CONJ	SCONJ	s302
7251	era	Spn	O	VERB	VERB	s302
7252	AUTENTICO	Spn	O/ORG	ADJ	ADJ	s302
7253	:	Spn	O	.	PUNCT	s302
7254	QUOTE-SYMBOL	Spn	O	.	PUNCT	s302
7255	one	Eng	O	NUM	NUM	s302
7256	of	Eng	O	ADP	ADP	s302
7257	the	Eng	O	DET	DET	s302
7258	capital’s	Eng	O	NOUN	NOUN	s302
7259	‘	Eng	O	.	PUNCT	s302
7260	in	Eng	O	ADP	ADP	s302
7261	’	Eng	O	.	PUNCT	s302
7262	tango	Spn	O	ADJ	ADJ	s302
7263	places	Eng	O	NOUN	NOUN	s302
7264	QUOTE-SYMBOL	Eng	O	.	PUNCT	s302
7265	crows	Eng	O	VERB	VERB	s302
7266	Wayne	Eng	PERSON/PERS	NOUN	PROPN	s302
7267	.	Eng	O	.	PUNCT	s302
7268	QUOTE-SYMBOL	Eng	O	.	PUNCT	s303
7269	TRUE	Eng	O/ORG	ADJ	ADJ	s303
7270	to	Eng	O/ORG	ADP	ADP	s303
7271	Tango	Spn	O/ORG	NOUN	PROPN	s303
7272	QUOTE-SYMBOL	Spn	O	.	PUNCT	s303
7273	is	Eng	O	VERB	VERB	s303
7274	the	Eng	O	DET	DET	s303
7275	promising	Eng	O	ADJ	ADJ	s303
7276	heading	Eng	O	NOUN	NOUN	s303
7277	de	Spn	O	ADP	ADP	s303
7278	un	Spn	O	DET	DET	s303
7279	suntuoso	Spn	O	ADJ	ADJ	s303
7280	y	Spn	O	CONJ	CCONJ	s303
7281	re-alabatorio	Spn	O	ADJ	ADJ	s303
7282	article	Eng	O	NOUN	NOUN	s303
7283	in	Eng	O	ADP	ADP	s303
7284	the	Eng	O	DET	DET	s303
7285	magazine	Eng	O	NOUN	NOUN	s303
7286	Insiderfrom	Eng	O/ORG	X	X	s303
7287	July	Eng	O/ORG	NOUN	PROPN	s303
7288	2000	Num	O/ORG	NUM	NUM	s303
7289	(	Num	O	.	PUNCT	s303
7290	sent	Eng	O/ORG	VERB	VERB	s303
7291	to	Eng	O/ORG	ADP	ADP	s303
7292	me	Eng	O/ORG	PRON	PRON	s303
7293	in	Eng	O/ORG	ADP	ADP	s303
7294	anticipation	Eng	O/ORG	NOUN	PROPN	s303
7295	of	Eng	O/ORG	ADP	ADP	s303
7296	my	Eng	O/ORG	DET	DET	s303
7297	trip	Eng	O/ORG	NOUN	PROPN	s303
7298	,	Eng	O	.	PUNCT	s303
7299	by	Eng	O	ADP	ADP	s303
7300	my	Eng	O	DET	DET	s303
7301	editor	Eng	O	NOUN	NOUN	s303
7302	,	Eng	O	.	PUNCT	s303
7303	Raphael	Spn	PERSON/PERS	NOUN	PROPN	s303
7304	,	Spn	O	.	PUNCT	s303
7305	himself	Eng	O	PRON	PRON	s303
7306	a	Eng	O	DET	DET	s303
7307	deep	Eng	O	ADJ	ADJ	s303
7308	gourmet	Eng	O/ORG	ADJ	ADJ	s303
7309	food	Eng	O/ORG	ADJ	ADJ	s303
7310	and	Eng	O/ORG	CONJ	CCONJ	s303
7311	travel	Eng	O/ORG	ADJ	ADJ	s303
7312	writer	Eng	O/ORG	NOUN	PROPN	s303
7313	)	Eng	O	.	PUNCT	s303
7314	.	Eng	O	.	PUNCT	s303
7315	QUOTE-SYMBOL	Eng	O	.	PUNCT	s304
7316	El	Spn	O	DET	DET	s304
7317	Chino	Spn	O/ORG	NOUN	PROPN	s304
7318	QUOTE-SYMBOL	Spn	O	.	PUNCT	s304
7319	is	Eng	O	VERB	VERB	s304
7320	,	Eng	O	.	PUNCT	s304
7321	in	Eng	O/ORG	ADP	ADP	s304
7322	fact	Eng	O/ORG	NOUN	PROPN	s304
7323	,	Eng	O	.	PUNCT	s304
7324	the	Eng	O/ORG	DET	DET	s304
7325	onlytango	Eng	O/ORG	X	X	s304
7326	spot	Eng	O/ORG	NOUN	PROPN	s304
7327	mentioned	Eng	O/ORG	VERB	VERB	s304
7328	in	Eng	O/ORG	ADP	ADP	s304
7329	the	Eng	O/ORG	DET	DET	s304
7330	Insider	Eng	O/ORG	NOUN	PROPN	s304
7331	.	Eng	O	.	PUNCT	s304
7332	QUOTE-SYMBOL	Eng	O	.	PUNCT	s305
7333	Realtango	Spn	O/PERS	X	X	s305
7334	,	Spn	O	.	PUNCT	s305
7335	QUOTE-SYMBOL	Spn	O	.	PUNCT	s305
7336	whispers	Eng	O/ORG	VERB	VERB	s305
7337	the	Eng	O/ORG	DET	DET	s305
7338	text	Eng	O/ORG	NOUN	PROPN	s305
7339	seductively	Eng	O/ORG	ADV	ADV	s305
7340	,	Eng	O	.	PUNCT	s305
7341	QUOTE-SYMBOL	Eng	O	.	PUNCT	s305
7342	is	Eng	O/ORG	VERB	VERB	s305
7343	nothing	Eng	O/ORG	ADV	ADV	s305
7344	like	Eng	O/ORG	ADP	ADP	s305
7345	the	Eng	O/ORG	DET	DET	s305
7346	flashy	Eng	O/ORG	ADJ	ADJ	s305
7347	shows	Eng	O/ORG	NOUN	PROPN	s305
7348	that	Eng	O/ORG	ADP	ADP	s305
7349	pander	Spn	O	VERB	VERB	s305
7350	to	Eng	O	ADP	ADP	s305
7351	tourists	Eng	O	NOUN	NOUN	s305
7352	—	Eng	O	.	PUNCT	s305
7353	s	Eng	O	X	X	s305
7354	should	Eng	O	VERB	AUX	s305
7355	be	Eng	O	VERB	VERB	s305
7356	a	Eng	O	DET	DET	s305
7357	little	Eng	O	ADV	ADV	s305
7358	gritty	Eng	O	ADJ	ADJ	s305
7359	.	Eng	O	.	PUNCT	s305
7360	QUOTE-SYMBOL	Eng	O	.	PUNCT	s305
7361	Al	Spn	O	ADP	ADP	s306
7362	leer	Spn	O	VERB	VERB	s306
7363	eso	Spn	O	PRON	PRON	s306
7364	,	Spn	O	.	PUNCT	s306
7365	we	Eng	O	PRON	PRON	s306
7366	were	Eng	O	VERB	VERB	s306
7367	decided	Eng	O	NOUN	NOUN	s306
7368	.	Eng	O	.	PUNCT	s306
7369	Smugly	Eng	O/PERS	ADV	ADV	s307
7370	,	Eng	O	.	PUNCT	s307
7371	después	Spn	O	ADP	ADP	s307
7372	de	Spn	O	ADP	ADP	s307
7373	haber	Spn	O	VERB	AUX	s307
7374	vivido	Spn	O	VERB	VERB	s307
7375	siete	Spn	O	NUM	NUM	s307
7376	meses	Spn	O	NOUN	NOUN	s307
7377	en	Spn	O	ADP	ADP	s307
7378	Buenos	Spn	LOCATION/LUG	NOUN	PROPN	s307
7379	Aires	Spn	LOCATION/LUG	NOUN	PROPN	s307
